CO_GT,PT08_S1_CO,NMHC_GT,NOx_GT,PT08_S3_NOx,NO2_GT,PT08_S4_NO2,PT08_S5_O3,T,RH,AH,PT08_S2_NMHC
3.4,1343.0,-900.0,231.0,632.5,178.0,1938.0,1418.25,39.275000190735,43.749999141694,2.121127164421039,1488.75
2.7,1151.75,-900.0,348.0,749.0,126.0,1132.75,1390.5,10.699999904633,153.700002288817,1.4081271192359022,1112.25
-900.0,801.75,54.0,26.0,1532.75,34.0,1134.25,352.0,12.550000047684,153.699999427795,1.5747391392532355,671.0
-900.0,859.25,-900.0,-900.0,994.5,-900.0,1217.5,615.5,15.725000238419,167.725,2.0699824053218383,866.25
3.5,1482.5,-900.0,439.0,550.75,148.0,1396.25,1899.5,10.825000143051,195.249997711183,1.775585509072303,1239.75
6.199999999999999,1771.25,838.0,322.0,550.5,149.0,2132.25,1899.75,16.900000190735,149.42500171661501,1.9891267864673188,1558.5
1.7000000000000002,1083.0,-900.0,87.0,733.5,77.0,1660.75,826.75,34.025000190735,102.324996566773,3.6508311731960212,1044.25
2.4,1154.5,-900.0,283.0,713.25,87.0,1302.0,1118.75,9.8750000953674,244.37500343322696,2.0710599226655693,1052.25
2.7,1262.75,-900.0,191.0,562.75,82.0,1952.25,1434.75,28.625000095367003,145.6,3.8213233900848813,1293.75
0.7999999999999999,861.25,52.0,41.0,1242.25,50.0,1319.0,729.0,7.8000000476836995,212.27500114440997,1.5926432733931832,793.0
4.1,1428.0,-900.0,587.6,489.75,177.4,1530.5,1420.75,16.125000333786,164.949996566773,2.0867217363653143,1292.25
0.9,846.0,-900.0,109.0,1129.75,71.0,1082.75,688.0,12.750000095367,196.82499656677302,2.013250441354352,733.75
0.9,936.0,-900.0,106.0,932.25,56.0,1509.0,867.25,21.975,201.47499713897798,3.5788735316707965,903.0
-900.0,913.0,-900.0,85.0,890.0,101.0,1450.75,731.25,26.24999961853,84.999997711183,1.9912727078719614,992.75
3.2,1249.75,-900.0,333.0,640.75,166.0,1786.75,1323.25,31.599999523163003,92.57500228881699,2.903375601897991,1376.5
4.6,1689.0,613.0,332.0,592.25,135.0,2211.0,1565.75,15.399999952316,165.77499828338497,2.0075767118173022,1557.0
1.6,1009.75,-900.0,107.0,1025.75,87.0,1400.0,701.75,26.350000476837,56.725,1.3688191462727854,1069.25
4.3,1413.25,-900.0,290.0,565.5,227.0,2262.75,1915.25,38.874998664856,72.62500057220498,3.386500580419041,1567.5
2.0,993.0,-900.0,314.1,787.75,161.6,909.5,838.0,9.8249999046326,55.899999713899,0.5487765068109963,1088.25
1.2000000000000002,1048.0,-900.0,258.6,757.0,148.5,1046.5,901.25,10.774999952316,99.54999885559,0.9511134861003694,1048.0
4.1,1235.5,-900.0,670.0,618.0,180.0,1234.0,1586.5,6.6750000476836995,127.6,0.9319771210360518,1326.5
-900.0,929.25,-900.0,-900.0,946.5,-900.0,1048.5,698.75,9.3750000953674,194.124997711183,1.6149803546182262,793.5
-900.0,963.5,-900.0,-900.0,946.5,-900.0,1097.25,682.25,10.300000047684,200.725,1.764550549236543,797.75
3.2,1178.25,-900.0,166.0,840.0,122.0,1657.0,1022.75,24.424999809265003,59.425000286101,1.28668947971953,1318.25
3.2,1328.75,371.0,235.0,769.75,120.0,1760.25,1406.75,14.949999904633,132.475,1.5814152805807615,1291.5
2.1,1089.75,-900.0,353.6,777.5,212.7,992.0,1119.25,8.1250000953674,99.999999141694,0.8181479198133984,994.25
2.1,1118.0,-900.0,111.0,795.25,111.0,1782.25,913.75,37.299999809265,54.84999856948901,2.3778599660240354,1244.25
-900.0,1108.25,-900.0,109.0,769.25,102.0,1556.5,928.5,41.499999618530005,42.774999713899,2.325522133041799,1143.75
2.9,1153.25,-900.0,270.0,715.0,124.0,1845.0,1363.75,22.924999809265003,125.800001716615,2.3992196582778726,1273.5
0.6,796.0,-900.0,24.0,1220.75,37.0,1252.25,442.0,37.95000038147,47.875000572205,2.159214442342404,802.25
-900.0,902.5,-900.0,-900.0,1258.25,-900.0,1423.0,687.0,10.125000095367,239.049993133546,2.059948478927562,794.25
6.6,1731.25,-900.0,1221.0,379.0,240.0,1790.5,2524.25,8.9749997615814,162.700002288817,1.3365628924537793,1790.75
2.8000000000000003,720.0,-900.0,267.0,1234.0,127.0,730.0,647.0,12.1,43.6,0.505705538666357,859.0
1.6,1000.0,111.0,122.0,1131.25,98.0,1267.0,639.25,13.950000143051,99.550001716615,1.144439093908796,942.75
2.7,1106.0,250.0,127.0,905.25,110.0,1509.25,926.25,17.375000095367003,116.50000057220498,1.616862496934707,1099.75
1.7000000000000002,1039.0,-900.0,123.0,1198.0,110.0,1378.75,895.25,31.850000476837,40.749999856948,1.349842923559208,1198.5
-900.0,1016.75,-900.0,124.0,909.5,84.8,1087.0,549.25,9.475,219.475,1.8242283662102179,715.0
3.8000000000000003,1262.0,-900.0,277.0,602.5,152.0,2170.25,1510.0,25.275000190735,128.949999427795,2.8103639239484246,1482.0
3.9,1237.75,-900.0,213.0,680.75,144.0,2102.5,1602.75,28.900000190735,90.62500057220498,2.452274164798809,1490.75
2.8000000000000003,1146.75,-900.0,342.1,678.0,218.8,1213.75,982.5,4.35,238.599994277953,1.429691936301295,1068.5
1.6,1103.5,129.0,111.0,923.25,91.0,1476.0,1123.75,11.749999856949,186.775004005432,1.8020742429821035,997.25
5.199999999999999,1691.75,-900.0,279.0,681.5,177.0,2064.0,1570.5,18.699999904633,108.62500057220498,1.6352783565746205,1603.25
0.4,855.75,-900.0,-900.0,1083.25,-900.0,1431.0,711.5,17.900000190735,134.50000057220498,1.9095160511466345,972.25
2.2,1091.0,-900.0,168.0,781.0,138.0,1654.25,1037.5,37.524999237061,51.925000286101,2.2827585679766367,1190.5
3.4,1455.25,-900.0,311.0,536.75,95.0,1824.5,1341.25,29.1,131.80000171661501,3.5618206277030846,1337.0
-900.0,1346.0,-900.0,-900.0,718.0,-900.0,1872.0,1397.0,29.800000762939,36.699999427795,1.1014878706691282,1576.0
2.7,1335.25,224.0,156.0,692.75,95.0,1952.25,1226.25,21.49999961853,152.874997711183,2.6645978519725007,1310.0
2.6,1066.5,-900.0,372.0,754.0,132.0,1106.5,1085.75,16.174999809265003,70.37499914169399,0.9495958405964315,1181.25
-900.0,1106.25,-900.0,-900.0,897.75,-900.0,1574.0,902.25,25.975000476837,80.12500057220498,1.8541415141298032,1149.5
2.5,1195.0,-900.0,325.0,705.0,126.0,1330.25,1048.25,12.674999809265,229.6,2.3212644660157853,1056.0
2.3000000000000003,-900.0,-900.0,231.2,-900.0,157.7,-900.0,-900.0,-900.0,-2700.0,-1800.0,-900.0
0.7999999999999999,864.25,-900.0,55.0,1100.25,65.0,1310.75,516.5,37.95000038147,38.200000143052,1.7421992591971893,902.0
8.7,1535.25,-900.0,884.0,453.75,186.0,1914.0,1857.0,15.250000095367,172.450002288817,2.06572408535595,1651.25
2.9,1178.0,-900.0,446.0,684.5,161.6,1145.5,1270.0,4.7750000715256,206.950008010864,1.2871228745144674,1083.0
0.7,1005.5,-900.0,148.0,865.25,89.2,1081.25,858.25,9.4000001907349,203.874991989136,1.69373083974208,759.75
2.8000000000000003,1383.75,-900.0,337.6,503.25,153.5,1512.5,1348.5,21.425000286102,113.35,1.992488318567637,1284.5
1.6,1039.0,-900.0,239.0,868.75,80.0,1246.25,995.5,14.675000047684,194.27499828338497,2.235479197461295,953.5
-900.0,953.25,-900.0,-900.0,868.5,-900.0,1052.75,777.25,11.374999856949,136.37500057220498,1.312691190342762,908.75
1.4000000000000001,1043.0,-900.0,115.0,807.25,78.0,1503.75,865.75,22.24999961853,175.37500057220498,3.178590569020768,1035.0
1.3,1070.5,79.0,78.0,1140.25,79.0,1325.0,840.25,8.225,186.54999885559002,1.449256828801893,885.75
1.1,1036.75,-900.0,34.0,800.5,40.0,1624.75,711.75,31.050000762939,128.80000171661501,3.881782475721944,974.25
1.5,916.66666666667,-900.0,74.0,951.33333333333,78.0,1376.0,634.0,37.499998982747,44.299999809265,1.9590776590981047,1019.0
1.5,944.25,-900.0,318.0,2325.0,111.0,1010.5,823.75,12.35,107.42499885559,1.117252498513467,945.25
-900.0,935.0,-900.0,97.0,869.5,43.0,1354.0,837.5,19.724999523163003,200.874997711183,3.1250642338040624,862.25
1.9000000000000001,1036.25,-900.0,137.0,731.25,103.0,1583.0,1035.5,29.95000038147,91.52500114441,2.623233701879862,1094.5
-900.0,993.75,-900.0,-900.0,844.25,-900.0,1364.25,776.0,19.250000095367003,155.949999427795,2.3807259176184403,1000.25
0.9,898.75,-900.0,102.0,843.5,74.0,1428.75,874.75,23.150000190735,149.949999427795,2.8781466069857773,926.25
2.7,1293.75,-900.0,166.0,771.0,138.0,1718.5,1251.75,20.750000095367003,114.175001716615,1.929751301274461,1226.5
6.3999999999999995,1433.3333333333,-900.0,695.0,638.0,179.0,1856.0,1600.0,11.733333206176999,193.099996185304,1.85784656325075,1652.3333333333
5.0,-900.0,-900.0,644.3,-900.0,216.0,-900.0,-900.0,-900.0,-2700.0,-1800.0,-900.0
1.3,1094.25,-900.0,73.0,857.0,85.0,1554.5,1042.5,19.424999809265003,129.02500114440997,2.007093318084489,1037.0
0.9,949.25,-900.0,31.0,1245.0,37.0,1359.0,431.5,28.949999904633,68.12500057220498,1.8727129458148095,822.5
1.8,1272.0,-900.0,170.0,663.5,72.0,1582.0,1113.75,23.875000095367003,168.475,3.359688026764877,1110.75
3.2,1209.75,-900.0,424.0,709.0,128.0,1263.0,1105.5,6.8749999761581,248.57499656677302,1.74327186195589,1115.75
3.2,1431.25,289.0,170.0,716.25,109.0,1884.5,1385.75,17.799999809265003,200.725,2.7844364021393067,1256.75
1.3,1121.75,105.0,83.0,895.25,75.0,1641.25,1051.5,15.824999904633,235.44999656677302,2.883374966487824,959.0
-900.0,1117.25,-900.0,-900.0,689.25,-900.0,1246.75,1045.25,12.824999904633,170.05000171661501,1.7608370808153322,1096.25
1.4000000000000001,957.75,-900.0,108.0,886.25,73.0,1527.0,711.5,26.050000286102,104.65000114440998,2.4018414628045086,980.75
0.5,923.0,90.0,-900.0,1152.25,-900.0,1398.5,745.25,15.725000476837,183.625003433227,2.256844343793005,758.25
2.4,882.0,-900.0,165.0,969.5,94.0,996.0,583.25,9.8000000476837,149.50000057220498,1.2995929169311071,857.5
2.0,1221.25,81.0,142.0,1069.25,98.0,1476.25,1146.25,9.2499998569489,191.800004577637,1.584552825845073,1023.0
0.9,893.0,-900.0,35.0,891.5,40.0,1561.0,639.5,25.025000190735,172.074999427795,3.664484951248941,886.0
3.1,1235.0,-900.0,186.0,654.5,101.0,1799.25,1482.75,16.425000047684,82.6,1.1131543763549754,1505.5
1.2000000000000002,1010.5,-900.0,136.0,880.75,81.0,1261.5,769.5,14.124999856949,252.250009155274,2.777810724112488,850.0
3.7,1425.75,-900.0,530.3,476.5,142.3,1593.25,1578.75,13.899999952316,169.00000057220498,1.8681670482146464,1411.25
0.6,834.0,-900.0,55.0,1106.0,44.0,1476.0,610.5,18.299999809265003,172.97500286102198,2.485927299626405,830.75
7.3999999999999995,1845.75,-900.0,1204.0,369.25,216.0,2132.25,2202.5,13.725,212.950002288817,2.3035206609161127,1823.25
-900.0,-900.0,-900.0,223.0,-900.0,159.0,-900.0,-900.0,-900.0,-2700.0,-1800.0,-900.0
4.3,1492.0,-900.0,195.0,620.5,131.0,2097.25,1494.5,25.049999809265003,118.29999885559,2.553525564154182,1535.0
1.2000000000000002,956.5,-900.0,61.0,1052.25,62.0,1555.75,576.75,17.424999332428,178.6,2.4333675662170524,914.75
0.9,920.25,-900.0,168.0,975.0,75.0,1020.25,867.75,6.8749999761581,226.15000114440997,1.5949657366264711,812.5
2.8000000000000003,1175.75,-900.0,154.0,745.25,133.0,1907.25,1188.0,28.45000038147,107.12500057220498,2.8097658883757353,1304.25
-900.0,1241.75,-900.0,-900.0,600.75,-900.0,1641.0,1271.5,19.074999904633,214.90000114440997,3.2097570088546865,1227.25
2.7,1443.0,130.0,175.0,890.0,131.0,1616.0,1538.25,14.800000286102,147.92500171661501,1.7386722488396718,1159.75
1.1,962.5,-900.0,49.0,894.0,57.0,1532.75,701.75,32.249999618530005,102.1,3.307707793638761,928.0
3.5,1297.0,-900.0,218.0,617.75,161.0,1970.0,1349.0,32.900000190735,100.225001430511,3.365931789458155,1320.25
4.1,1463.5,-900.0,857.0,520.0,180.0,1599.25,1853.5,14.950000143051,171.02500114440997,2.0128303104879803,1416.75
0.5,827.5,-900.0,36.0,1448.75,31.0,1046.5,450.75,14.900000190735,196.67499885559002,2.2929264414623036,616.25
2.0,1157.5,-900.0,113.0,836.0,93.0,1909.75,977.75,26.675000286102,142.975,3.362926522152099,1133.5
1.1,1048.25,-900.0,68.0,820.75,75.0,1598.25,1051.75,28.025000190735,124.975,3.1849239911192284,972.0
1.4000000000000001,973.0,-900.0,131.0,1046.25,93.0,1558.5,697.0,13.150000190735,196.82499942779498,2.063021028881853,967.25
3.5,1338.0,-900.0,539.0,562.25,89.0,1802.0,1361.0,19.324999904633,220.37500343322696,3.338418571353983,1362.5
0.4,692.25,-900.0,60.0,1791.0,40.0,803.25,293.0,10.800000047684,107.95000228881699,1.0245078188259136,579.0
0.7,868.75,-900.0,103.0,2093.25,64.0,1076.5,758.5,8.4499999046326,241.374997711183,1.8722527432005631,768.25
1.9000000000000001,1038.5,-900.0,121.0,862.5,104.0,1710.25,819.75,29.475,98.72500286102198,2.748877213621005,1104.0
1.5,1042.75,-900.0,130.0,906.5,121.0,1690.0,796.5,30.400000190735,68.57499799728399,2.039036979138365,1237.75
-900.0,1016.0,-900.0,119.0,763.25,105.0,1620.5,870.0,26.349999523163003,115.52500114440998,2.6863742733524894,1093.5
0.6,981.0,-900.0,41.0,1040.5,60.0,1411.0,703.0,18.475,155.200002288817,2.2638932496793647,811.0
-900.0,1102.5,58.0,69.0,1148.0,72.0,1480.5,1014.75,12.449999904633,196.15000114440997,1.9702245731528976,860.5
2.1,1065.25,-900.0,237.0,824.5,117.0,1436.75,954.0,24.800000286102,111.54999885559,2.379459004572825,1095.5
3.4,1308.5,-900.0,237.0,777.75,150.0,1738.0,1305.75,21.849999523163003,95.649998283385,1.7382761501857138,1299.0
-900.0,1077.5,-900.0,-900.0,914.25,-900.0,1541.0,890.5,11.35,211.450002288817,1.9777225152216316,1060.75
1.3,907.5,-900.0,62.0,1060.0,73.0,1526.5,623.25,21.899999713898,136.90000114440997,2.452629439058933,923.25
1.3,1078.75,-900.0,186.3,764.25,124.1,1141.5,701.25,4.299999928474399,242.800004577637,1.4484976902565478,936.25
-900.0,925.25,-900.0,-900.0,903.75,-900.0,942.75,712.0,12.35,89.27499971389899,0.9452223827736539,944.0
0.7,935.0,-900.0,77.3,1100.25,69.6,814.5,602.25,6.475,128.27499828338497,0.9252217160348195,674.25
0.7999999999999999,962.5,-900.0,102.1,879.75,78.0,944.25,681.0,12.1,132.55000171661501,1.3353034320183723,780.5
-900.0,1001.5,-900.0,49.0,1032.5,38.0,1658.0,703.25,31.85,93.024998283385,2.9571131317767634,1000.25
2.7,1230.75,-900.0,278.0,616.0,131.0,1758.75,1069.75,29.85,114.1,3.2283295008968396,1324.75
-900.0,894.25,-900.0,-900.0,1031.25,-900.0,1261.5,632.75,14.800000047684,242.12500343322696,2.782899685796778,799.25
0.6,943.75,-900.0,58.3,1061.0,46.5,1092.75,523.5,13.250000095367,192.55000171661501,2.0327101350945442,701.75
-900.0,1240.25,-900.0,-900.0,571.5,-900.0,1974.5,1311.75,26.625000095367003,151.29999885559002,3.5429704933091752,1300.25
1.2000000000000002,913.0,-900.0,54.0,1007.0,42.0,1164.5,627.25,14.800000047684,193.225,2.2408325357691923,740.25
3.5,1527.5,499.0,165.0,649.25,127.0,1876.0,1503.75,21.300000286102,152.42499885559002,2.626255454860222,1352.5
2.4,1037.75,-900.0,167.0,790.75,122.0,1610.75,1164.0,24.35,93.17499885558999,1.9535273249287655,1188.0
1.0,897.5,65.0,60.0,1340.5,60.0,1194.0,397.75,19.525000190735,77.199999427795,1.2475045068250703,825.0
2.9,1081.25,-900.0,190.0,784.0,109.0,1908.5,1113.25,30.6,72.62499914169399,2.177264803373014,1417.5
-900.0,1270.25,-900.0,187.0,642.75,165.0,1760.0,1351.75,38.175000762939,55.60000143051099,2.52155946476996,1331.25
1.0,938.5,-900.0,45.0,962.75,58.0,1621.75,910.25,22.424999809265003,152.04999885559002,2.797160461077035,951.0
-900.0,1537.75,-900.0,-900.0,570.25,-900.0,2261.75,1596.5,11.85,198.099994277953,1.917056209568195,1629.75
2.1,1109.25,-900.0,139.0,734.25,131.0,1690.0,883.5,33.524999237061,74.199999427795,2.6031035381478067,1201.5
2.8000000000000003,1208.5,-900.0,360.0,609.5,72.0,1687.25,1153.25,19.375000095367003,227.42499885559002,3.4523450607620645,1233.5
4.1,1346.3333333333,-900.0,861.0,554.66666666667,199.0,1455.3333333333,1652.0,17.466666158040002,98.10000381469601,1.384390591876759,1431.3333333333
6.699999999999999,1670.75,-900.0,967.0,399.25,155.0,2061.75,1848.0,15.375000095367,220.90000114440997,2.6382756311716027,1719.5
2.8000000000000003,1227.0,-900.0,436.0,532.0,159.4,1471.0,1295.0,18.725,148.6,2.2040380019486285,1204.75
0.7999999999999999,942.25,-900.0,155.2,1082.25,117.9,1006.5,604.0,4.575000023841899,229.00000343322696,1.395901285121834,747.0
4.0,1524.25,692.0,177.0,648.75,122.0,1969.5,1360.75,18.900000190735,142.52500114440997,2.1398521808930027,1389.25
3.4,1379.25,-900.0,448.0,502.0,108.0,1812.25,1497.5,20.900000190735,168.92499885559002,2.8327474373309416,1471.0
2.0,974.25,-900.0,147.0,817.25,107.0,1560.25,906.75,35.225,45.249999856948,1.7762537896291586,1218.5
1.8,1169.5,-900.0,201.5,733.75,112.8,1220.25,1122.25,10.575000143051,216.024995422363,1.9239764223615177,955.75
5.699999999999999,1440.75,-900.0,826.5,498.75,230.5,1403.25,1811.0,5.925000107288399,159.40000114440997,1.0883182490885681,1435.25
4.3,1457.0,-900.0,662.6,485.0,179.9,1488.75,1890.0,11.874999856949,133.225,1.3236725145726669,1413.75
2.2,1032.5,-900.0,-900.0,752.5,-900.0,1478.25,826.5,32.574998950958005,63.625000572204996,2.1346171349043828,1129.75
2.0,1143.0,-900.0,293.3,683.0,190.4,1236.25,963.75,8.0249999523163,207.17499885559002,1.5787345244760425,1038.25
3.9,-900.0,-900.0,534.7,-900.0,184.9,-900.0,-900.0,-900.0,-2700.0,-1800.0,-900.0
2.2,1438.25,-900.0,700.7,482.0,144.8,1610.75,1567.75,13.225,210.85,2.2131032393712466,1342.75
3.6,1303.0,-900.0,441.4,503.0,186.4,1549.25,1892.0,18.324999904633,157.97500286102198,2.2822776957348325,1296.75
-900.0,1145.75,-900.0,-900.0,890.5,-900.0,1597.75,917.5,28.399999237061003,71.87500057220498,1.9120287679049977,1169.5
0.2,897.0,-900.0,213.8,1005.25,135.1,887.0,630.0,4.6499999523163,145.30000171661501,0.9262500385928365,811.75
1.8,1036.3333333332998,-900.0,227.5,844.33333333333,114.4,1005.33333333333,1020.6666666667,6.866666730245,146.00000152588,1.0643606043242726,931.66666666667
0.4,758.75,-900.0,22.0,1446.5,31.0,1413.0,515.75,21.074999904633,159.40000114440997,2.706122060159958,687.75
3.3000000000000003,1214.75,-900.0,121.0,656.25,120.0,1979.5,1057.75,25.500000572205,129.62500057220498,2.86094757596606,1352.75
-900.0,1275.75,-900.0,-900.0,699.25,-900.0,1614.5,1366.25,24.150000190735,146.574999427795,2.9824977066128313,1204.75
0.9,818.25,-900.0,98.0,1141.25,60.0,1049.0,525.75,14.149999952316,165.700002288817,1.861459017661628,720.25
4.199999999999999,1316.0,-900.0,468.0,565.0,92.0,1758.6666666667,1343.3333333333,21.800000127157002,202.000001525878,3.5512889637183367,1324.0
3.2,-900.0,-900.0,357.7,-900.0,209.5,-900.0,-900.0,-900.0,-2700.0,-1800.0,-900.0
1.8,1061.75,-900.0,235.9,782.0,122.7,1016.75,1030.75,2.4499999642372,225.475005722047,1.2027192382067353,921.0
3.4,1272.25,-900.0,316.0,598.25,149.0,1797.5,1235.25,26.250000095367003,146.05000171661501,3.3512517092788654,1356.25
0.6,902.0,-900.0,256.0,942.0,133.0,963.75,926.25,3.2999999284744,171.02500114440997,0.9868058817173522,943.0
2.4,1497.75,-900.0,516.2,459.5,170.1,1699.0,1523.0,20.45000038147,149.499997711183,2.4529771633508464,1359.5
1.6,967.75,146.0,95.0,1081.5,92.0,1308.5,546.25,22.24999961853,63.925000286101,1.2210443206793393,999.75
2.1,1154.5,-900.0,257.4,606.25,148.0,1386.0,1390.5,16.87499961853,174.62500057220498,2.3044890945201066,1082.75
1.0,880.25,-900.0,49.0,1158.0,57.0,1440.0,672.75,13.750000095367,208.29999885559002,2.2588249962120344,819.25
-900.0,1282.0,-900.0,-900.0,546.0,-900.0,1478.75,1722.25,11.174999809265,146.499997711183,1.3859752412294517,1458.25
3.1,1250.5,-900.0,421.5,549.75,125.7,1477.25,1203.0,6.4250000476836995,232.374997711183,1.5904246369127204,1306.5
2.0,1213.5,124.0,99.0,884.75,94.0,1578.5,1050.75,13.549999809265,208.90000114440997,2.237557754477856,994.25
2.2,1143.25,-900.0,260.0,644.75,103.0,1662.25,1132.0,20.049999809265003,196.14999828338497,3.113209865764645,1246.25
-900.0,855.25,-900.0,-900.0,1057.75,-900.0,1340.75,462.75,28.62499961853,88.449999427795,2.359648868306951,845.5
2.6,1275.5,-900.0,300.0,576.75,92.0,1670.0,1408.5,21.400000190735,198.54999885559002,3.411223802725712,1257.25
-900.0,962.75,-900.0,-900.0,872.25,-900.0,1072.5,704.25,11.249999856949,166.074999427795,1.5650453879208193,878.5
3.2,1334.5,-900.0,624.1,552.75,268.0,1413.0,1255.5,4.174999928474399,247.67499885559002,1.4638897755898197,1231.75
5.199999999999999,1536.5,816.0,311.0,594.25,119.0,2202.0,1607.25,10.0249999523163,192.999997711183,1.6718989621430151,1631.5
1.3,974.0,-900.0,-900.0,852.25,-900.0,1497.25,886.25,18.899999713898,179.50000057220498,2.669418772883637,1039.5
0.9,935.75,-900.0,129.1,948.0,104.6,879.0,895.75,2.0000000003725,181.14999828338497,0.9586440298735129,755.5
3.3000000000000003,1299.25,-900.0,195.0,623.75,121.0,2036.0,1358.25,24.750000572205,141.324999427795,2.97990213790868,1346.5
1.3,1021.0,-900.0,90.0,753.75,56.0,1740.25,991.75,23.349999523163003,202.524995422363,3.8980260371027002,1022.25
1.3,999.75,-900.0,75.0,768.75,72.0,1678.5,944.25,22.699999904633,176.35,3.2806228421699313,1021.25
2.9,1298.25,-900.0,359.0,584.0,92.0,1576.0,1232.5,20.074999904633,175.15000114440997,2.7945626909389034,1287.25
0.6,759.25,-900.0,43.0,1469.25,49.0,1315.5,452.0,26.000000095367003,86.425000286101,1.995016968886976,752.75
3.3000000000000003,1099.25,-900.0,233.0,773.5,147.0,1846.25,1089.0,34.275000190735,42.700000143052,1.6004581144075285,1420.0
-900.0,1090.5,-900.0,316.1,782.25,181.8,959.0,1242.0,7.075000023841899,119.65000114440998,0.9012970012010189,1029.75
-900.0,914.25,-900.0,-900.0,1328.75,-900.0,1253.75,715.75,10.300000047684,189.699999427795,1.673078047016994,709.25
0.4,867.0,-900.0,-900.0,1077.5,-900.0,1492.5,714.0,26.099999523163003,132.849997138978,3.0313001386689034,773.75
-900.0,908.25,-900.0,-900.0,1017.25,-900.0,1038.0,608.75,9.5249999523163,212.79999885559002,1.7772722012572584,699.0
2.7,1478.0,-900.0,326.5,531.5,150.5,1361.0,1442.5,8.4250000476837,251.950002288817,1.9468672921785073,1162.25
2.3000000000000003,1206.5,-900.0,264.0,727.5,167.0,1720.25,1528.75,34.675000286102,63.399999713899,2.3796266704513616,1272.0
2.4,-900.0,333.0,134.0,-900.0,94.0,-900.0,-900.0,-900.0,-2700.0,-1800.0,-900.0
0.6,836.75,-900.0,92.0,1306.75,71.0,787.25,618.0,5.2999998092651,137.949999427795,0.919843028544766,690.5
0.9,880.75,-900.0,-900.0,1163.75,-900.0,816.25,400.25,7.3000000476836995,142.074996566773,1.0660291482287316,694.75
